Unnamed: 0,user_location,id,date,text,in_reply_to_status_id,in_reply_to_user_id,retweet_original_user,retweet_original_tweet_id,hashtags,retweet_count,favorite_count,source,user_id,cleaned
140,New York,1517968015094128640,2022-04-23 20:45:51+00:00,"@nursing_podcast #SupportUkraine  Rainbow 🌈 Cares, a fundraising 4 Ukraine 🇺🇦#WARINUKRAINE #war  #Peace  #love  #StopWarInUkraine   #compassion   #PrayForUkraine #StopRussia #PeaceInUkraine  #PeaceAndLove #HelpUkraineWithCrypto   #hope  #buynow -=&gt;  https://t.co/rqJ7HEHdBf",1.515481556923687e+18,1.4694065134291067e+18,,,"['SupportUkraine', 'WARINUKRAINE', 'war', 'Peace', 'love']",0,0,Twitter Web App,1.5133450748720742e+18,nursing_podcast supportukraine rainbow 🌈 cares fundraising 4 ukraine 🇺🇦 warinukraine war peace love stopwarinukraine compassion prayforukraine stoprussia peaceinukraine peaceandlove helpukrainewithcrypto hope buynow -= gt
141,Iraq,1514364167515521032,2022-04-13 22:05:27+00:00,"Russian police break up a concert by painist, Alexei Lyubimov because he played music of Ukranian composer, Valentin Silvestrov.

#Ukraine #Russia #Music #Kiev #Zelensky #Putin #War #UkraineRussiaWar https://t.co/R75RsQcoc4",,,,,,425,1113,Twitter for iPhone,1.3482153148829737e+18,russian police break up concert by painist alexei lyubimov because he played music of ukranian composer valentin silvestrov ukraine russia music kiev zelensky putin war ukrainerussiawar
142,"Brooklyn, New York, USA",1517706621266403329,2022-04-23 03:27:10+00:00,"@marmsregine8 #SupportUkraine  Rainbow 🌈 Cares, a fundraising 4 Ukraine 🇺🇦#WARINUKRAINE #war  #Peace  #love  #StopWarInUkraine   #compassion   #PrayForUkraine #StopRussia #PeaceInUkraine  #PeaceAndLove #HelpUkraineWithCrypto  #hope  #buynow -&gt; https://t.co/hTkYLb53CA",1.5173497388274235e+18,1.4694065134291067e+18,,,"['SupportUkraine', 'WARINUKRAINE', 'war', 'Peace', 'love']",1,0,Twitter Web App,1.4694065134291067e+18,marmsregine8 supportukraine rainbow 🌈 cares fundraising 4 ukraine 🇺🇦 warinukraine war peace love stopwarinukraine compassion prayforukraine stoprussia peaceinukraine peaceandlove helpukrainewithcrypto hope buynow gt
143,6 круг по Данте,1517963668725583873,2022-04-23 20:28:35+00:00,"Consequences of a missile strike in Odessa.

People were preparing for Easter, children were helping their parents, and many people were looking forward to tomorrow's holy day.
And the lives of five of these people were taken by blood-soaked russia. That's unforgivable.
#war https://t.co/LMDYandRPM",,,,,,35,98,Twitter for iPhone,867698948.0,consequences of missile strike odessa people were preparing for easter children were helping their parents and many people were looking forward to tomorrow 's holy day and the lives of five of these people were taken by blood-soaked russia that 's unforgivable war
144,"Brooklyn, New York, USA",1517706695811772417,2022-04-23 03:27:28+00:00,"@marmsregine8 #SupportUkraine  Rainbow 🌈 Cares, a fundraising 4 Ukraine 🇺🇦#WARINUKRAINE #war  #Peace  #love  #StopWarInUkraine   #compassion   #PrayForUkraine #StopRussia #PeaceInUkraine  #PeaceAndLove #HelpUkraineWithCrypto  #hope  #buynow -&gt; https://t.co/hTkYLb53CA",1.5173521790651433e+18,1.4694065134291067e+18,,,"['SupportUkraine', 'WARINUKRAINE', 'war', 'Peace', 'love']",1,0,Twitter Web App,1.4694065134291067e+18,marmsregine8 supportukraine rainbow 🌈 cares fundraising 4 ukraine 🇺🇦 warinukraine war peace love stopwarinukraine compassion prayforukraine stoprussia peaceinukraine peaceandlove helpukrainewithcrypto hope buynow gt
145,"Brooklyn, New York, USA",1517714282028453890,2022-04-23 03:57:37+00:00,"@marmsregine8 #SupportUkraine  Rainbow 🌈 Cares, a fundraising 4 Ukraine 🇺🇦#WARINUKRAINE #war  #Peace  #love  #StopWarInUkraine   #compassion   #PrayForUkraine #StopRussia #PeaceInUkraine  #PeaceAndLove #HelpUkraineWithCrypto   #hope  #buynow -&gt; https://t.co/g4w05qsQXx",1.5169972833799168e+18,1.5133450748720742e+18,,,"['SupportUkraine', 'WARINUKRAINE', 'war', 'Peace', 'love']",1,0,Twitter Web App,1.4694065134291067e+18,marmsregine8 supportukraine rainbow 🌈 cares fundraising 4 ukraine 🇺🇦 warinukraine war peace love stopwarinukraine compassion prayforukraine stoprussia peaceinukraine peaceandlove helpukrainewithcrypto hope buynow gt
146,6 круг по Данте,1517963668725583873,2022-04-23 20:28:35+00:00,"Consequences of a missile strike in Odessa.

People were preparing for Easter, children were helping their parents, and many people were looking forward to tomorrow's holy day.
And the lives of five of these people were taken by blood-soaked russia. That's unforgivable.
#war https://t.co/LMDYandRPM",,,,,,35,98,Twitter for iPhone,867698948.0,consequences of missile strike odessa people were preparing for easter children were helping their parents and many people were looking forward to tomorrow 's holy day and the lives of five of these people were taken by blood-soaked russia that 's unforgivable war
147,Italia,1517955533193588744,2022-04-23 19:56:16+00:00,"I paesi membri della @NATO sono favorevoli alla #pace...🤔🤔ah no @Canada e @Belgium inviano armi.
#UkraineRussiaWar #war #RussiaUkraineConflict  #armi https://t.co/VdqtaLfAPq",,,,,"['pace', 'UkraineRussiaWar']",5,6,Twitter for Android,9.097812593411727e+17,paesi membri nato favorevoli pace ... 🤔🤔ah no canada belgium inviano armi ukrainerussiawar war russiaukraineconflict armi
148,6 круг по Данте,1517963668725583873,2022-04-23 20:28:35+00:00,"Consequences of a missile strike in Odessa.

People were preparing for Easter, children were helping their parents, and many people were looking forward to tomorrow's holy day.
And the lives of five of these people were taken by blood-soaked russia. That's unforgivable.
#war https://t.co/LMDYandRPM",,,,,,35,98,Twitter for iPhone,867698948.0,consequences of missile strike odessa people were preparing for easter children were helping their parents and many people were looking forward to tomorrow 's holy day and the lives of five of these people were taken by blood-soaked russia that 's unforgivable war
149,6 круг по Данте,1517963668725583873,2022-04-23 20:28:35+00:00,"Consequences of a missile strike in Odessa.

People were preparing for Easter, children were helping their parents, and many people were looking forward to tomorrow's holy day.
And the lives of five of these people were taken by blood-soaked russia. That's unforgivable.
#war https://t.co/LMDYandRPM",,,,,,35,98,Twitter for iPhone,867698948.0,consequences of missile strike odessa people were preparing for easter children were helping their parents and many people were looking forward to tomorrow 's holy day and the lives of five of these people were taken by blood-soaked russia that 's unforgivable war
150,"Ukraine, Lviv",1517813933184368640,2022-04-23 10:33:35+00:00,"#war 
59th day

War is war, but when you are at your mother's home, Easter has to be on time) Juggling between work and art🎨
Family preparation in full swing) 

#freeUkraine #livethroughwar https://t.co/KjHfMvpqLL",,,,,['war'],21,411,Twitter for iPhone,2318865943.0,war 59th day war is war but when you are at your mother 's home easter has to be on time juggling between work and art🎨 family preparation full swing freeukraine livethroughwar
151,Sábados 20:30 en @radio5_rne,1517473418257514496,2022-04-22 12:00:30+00:00,"@CodigoCrystal 
#Inteligencia
#Espionaje
#intelligence
#war 
#RussiaUkraine https://t.co/Ztj7KDlTve",,1.389155074094649e+18,,,"['Inteligencia', 'Espionaje', 'intelligence', 'war', 'RussiaUkraine']",5,17,Twitter Web App,1.389155074094649e+18,codigocrystal inteligencia espionaje intelligence war russiaukraine
152,New York,1517720849348022272,2022-04-23 04:23:43+00:00,"#SupportUkraine  Rainbow 🌈 Cares, a fundraising 4 Ukraine 🇺🇦#WARINUKRAINE #war  #Peace  #love  #StopWarInUkraine   #compassion   #PrayForUkraine #StopRussia #PeaceInUkraine  #PeaceAndLove #HelpUkraineWithCrypto   #hope  #buynow -&gt;  https://t.co/b2bBtOXt2k",1.5176807751220677e+18,1.5133450748720742e+18,,,"['SupportUkraine', 'WARINUKRAINE', 'war', 'Peace', 'love', 'StopWarInUkraine']",1,0,Twitter Web App,1.5133450748720742e+18,supportukraine rainbow 🌈 cares fundraising 4 ukraine 🇺🇦 warinukraine war peace love stopwarinukraine compassion prayforukraine stoprussia peaceinukraine peaceandlove helpukrainewithcrypto hope buynow gt
153,"Vancouver, British Columbia",1517772237377392640,2022-04-23 07:47:54+00:00,"Children on the front lines live under the threat of shelling, air strikes, fighting or landmines, and they live in terror. I always hear them talk about the kinds of weapons and the threat of landmines. #USA stop #war profiteering! https://t.co/Ju5FL2yCCT",,,,,,2,2,Twitter for Android,295698191.0,children on the front lines live under the threat of shelling air strikes fighting or landmines and they live terror always hear them talk about the kinds of weapons and the threat of landmines usa stop war profiteering
154,Ukraine,1517937599226294272,2022-04-23 18:45:00+00:00,"Твой выбор?

@arestovych @FeyginMark4 

https://t.co/c3ejQiq3u6

#WARINUKRAINE #war #Ukraine️ #UkraineWar https://t.co/c1ms4va4Nz",,,,,"['WARINUKRAINE', 'war', 'Ukraine️', 'UkraineWar']",15,86,Twitter Web App,1.5146678254488248e+18,твой выбор arestovych feyginmark4 warinukraine war ukraine️ ukrainewar
155,New York,1517963746093772800,2022-04-23 20:28:54+00:00,"@nursing_podcast #SupportUkraine  Rainbow 🌈 Cares, a fundraising 4 Ukraine 🇺🇦#WARINUKRAINE #war  #Peace  #love  #StopWarInUkraine   #compassion   #PrayForUkraine #StopRussia #PeaceInUkraine  #PeaceAndLove #HelpUkraineWithCrypto   #hope  #buynow -&gt;   https://t.co/4XfHvjDWgY",1.5177159260781773e+18,1.4694065134291067e+18,,,"['SupportUkraine', 'WARINUKRAINE', 'war', 'Peace', 'love']",1,0,Twitter Web App,1.5133450748720742e+18,nursing_podcast supportukraine rainbow 🌈 cares fundraising 4 ukraine 🇺🇦 warinukraine war peace love stopwarinukraine compassion prayforukraine stoprussia peaceinukraine peaceandlove helpukrainewithcrypto hope buynow gt
156,"Веру, будзе жыць заўсёды! ",1517927797850877953,2022-04-23 18:06:03+00:00,"ВСУ 🇺🇦 продолжают утилизировать российско-фашистские войска. 
#Ukraine #UkraineRussianWar #UkraineWar #War https://t.co/3JGK8cb3a3",,,,,"['Ukraine', 'UkraineRussianWar', 'UkraineWar', 'War']",10,37,Twitter Web App,9.840463869026836e+17,всу 🇺🇦 продолжают утилизировать российско-фашистские войска ukraine ukrainerussianwar ukrainewar war
157,,1517939163810648068,2022-04-23 18:51:13+00:00,"Marianna Deutsch, a Hungarian girl deported to #Auschwitz  in 1944 and murdered in a gas chamber. 
@AuschwitzMuseum
 #nazismo #fascismo #nazism #fascism #guerra #war #crudeltà #cruelty #follia #violenza #violence https://t.co/QVR520vHRv",,,,,['Auschwitz'],1,0,Twitter Web App,377894223.0,marianna deutsch hungarian girl deported to auschwitz 1944 and murdered gas chamber auschwitzmuseum nazismo fascismo nazism fascism guerra war crudeltà cruelty follia violenza violence
158,New York,1517964395166449674,2022-04-23 20:31:28+00:00,"@nursing_podcast @chrisrock @opensea #SupportUkraine  Rainbow 🌈 Cares, a fundraising 4 Ukraine 🇺🇦#WARINUKRAINE #war  #Peace  #love  #StopWarInUkraine   #compassion   #PrayForUkraine #StopRussia #PeaceInUkraine  #PeaceAndLove #HelpUkraineWithCrypto   #hope  #buynow -&gt;  https://t.co/AOoqN1t9QG",1.5166144132305224e+18,1.4694065134291067e+18,,,"['SupportUkraine', 'WARINUKRAINE', 'war']",1,0,Twitter Web App,1.5133450748720742e+18,nursing_podcast chrisrock opensea supportukraine rainbow 🌈 cares fundraising 4 ukraine 🇺🇦 warinukraine war peace love stopwarinukraine compassion prayforukraine stoprussia peaceinukraine peaceandlove helpukrainewithcrypto hope buynow gt
159,"Bremen, Deutschland",1517898879030771717,2022-04-23 16:11:08+00:00,"Zniszczony Tigr przez ukraińskie siły zbrojne.
#Ukraine  #wojna #rosja #ukraina #rosjaukraina #WojnaWUkrainie #WarinUkraine #war #russia https://t.co/XYqNRgccJ6",,,,,"['Ukraine', 'wojna', 'rosja', 'ukraina', 'rosjaukraina', 'WojnaWUkrainie']",0,10,Twitter for Android,1181982529.0,zniszczony tigr przez ukraińskie siły zbrojne ukraine wojna rosja ukraina rosjaukraina wojnawukrainie warinukraine war russia
160,New York,1517963876561829890,2022-04-23 20:29:25+00:00,"@nursing_podcast @chrisrock @opensea #SupportUkraine  Rainbow 🌈 Cares, a fundraising 4 Ukraine 🇺🇦#WARINUKRAINE #war  #Peace  #love  #StopWarInUkraine   #compassion   #PrayForUkraine #StopRussia #PeaceInUkraine  #PeaceAndLove #HelpUkraineWithCrypto   #hope  #buynow -&gt;   https://t.co/4XfHvjDWgY",1.5166144132305224e+18,1.4694065134291067e+18,,,"['SupportUkraine', 'WARINUKRAINE', 'war']",1,0,Twitter Web App,1.5133450748720742e+18,nursing_podcast chrisrock opensea supportukraine rainbow 🌈 cares fundraising 4 ukraine 🇺🇦 warinukraine war peace love stopwarinukraine compassion prayforukraine stoprussia peaceinukraine peaceandlove helpukrainewithcrypto hope buynow gt
161,"Ukraine, Lviv",1517910094863863811,2022-04-23 16:55:42+00:00,"#war 
59th day

While Ukrainian people're going to church to have their Easter blessed, ru are killing agressively.. Ohh #Odesa , 3-month old baby died in the attacked building..omg..

Only such stories help to move along: puppies defending new-born kittens💙💛
#freeUkraine https://t.co/ZED19jfYUr",,,,,['war'],30,145,Twitter for iPhone,2318865943.0,war 59th day while ukrainian people 're going to church to have their easter blessed ru are killing agressively .. ohh odesa 3-month old baby died the attacked building .. omg .. only such stories help to move along puppies defending new-born kittens💙💛 freeukraine
162,,1517938423448887297,2022-04-23 18:48:16+00:00,"Alžběta Karsová, a Czech girl deported to #Auschwitz  on 6 October 1944 and murdered in a gas chamber. 
@AuschwitzMuseum
 #nazismo #fascismo #nazism #fascism #guerra #war #crudeltà #cruelty #follia #violenza #violence https://t.co/2ePjy3UUuL",,,,,['Auschwitz'],1,0,Twitter Web App,377894223.0,alžběta karsová czech girl deported to auschwitz on 6 october 1944 and murdered gas chamber auschwitzmuseum nazismo fascismo nazism fascism guerra war crudeltà cruelty follia violenza violence
163,New York,1517966020039921664,2022-04-23 20:37:56+00:00,"@nursing_podcast @susantananda3 #SupportUkraine  Rainbow 🌈 Cares, a fundraising 4 Ukraine 🇺🇦#WARINUKRAINE #war  #Peace  #love  #StopWarInUkraine   #compassion   #PrayForUkraine #StopRussia #PeaceInUkraine  #PeaceAndLove #HelpUkraineWithCrypto   #hope  #buynow -&gt;  https://t.co/jmRdSRi2L2",1.5161138176835092e+18,1.4694065134291067e+18,,,"['SupportUkraine', 'WARINUKRAINE', 'war']",1,0,Twitter Web App,1.5133450748720742e+18,nursing_podcast susantananda3 supportukraine rainbow 🌈 cares fundraising 4 ukraine 🇺🇦 warinukraine war peace love stopwarinukraine compassion prayforukraine stoprussia peaceinukraine peaceandlove helpukrainewithcrypto hope buynow gt
164,,1517966995052011522,2022-04-23 20:41:48+00:00,"@France24_en United Nations security Council , October/ September, 2021 ,Said , #AzovBattalion are War Criminals and Neo-nazi's. #Mariupol #Azovstal #ZelenskyWarCriminal #war #NATO @vonderleyen #UrsulaVonDerLeyen @UNGeneva @BBCNews @washingtonpost @UNOCHA @Europarl_EN @EU_Commission @CIJ_ICJ https://t.co/ibhY9WNyKu",1.5179666819847496e+18,25049056.0,,,['AzovBattalion'],1,0,Twitter for Android,1.2818975639611392e+18,france24_en united nations security council october/ september 2021 said azovbattalion are war criminals and neo-nazi 's mariupol azovstal zelenskywarcriminal war nato vonderleyen ursulavonderleyen ungeneva bbcnews washingtonpost unocha europarl_en eu_commission cij_icj
165,World Wide,1517605287766675459,2022-04-22 20:44:31+00:00,"🇷🇺❌🇺🇦 Russian invasion| Day 58

AN-26 after hitting an electrical pole and crashing.  

#War #Rage #Military 
#Warcrimes #Russia #Ukraine 
#Norway #USA #Donbass https://t.co/Nj2KSkuHFz",,,,,"['War', 'Rage', 'Military']",64,147,Twitter for Android,1.2848906939079516e+18,🇷🇺❌🇺🇦 russian invasion| day 58 an-26 after hitting an electrical pole and crashing war rage military warcrimes russia ukraine norway usa donbass
166,Somewhere,1517946914733686784,2022-04-23 19:22:01+00:00,"The Artwork : Ukraine
Blowing up the Tank
#Ukraine #UkraineRussiaWar #UkraineWar #war #UkraineUnderAttack #Russia #Ukrainian  #Russian #Donbas #Mariupol @Ukraine https://t.co/NnX1OJWIhZ",,,,,"['Ukraine', 'UkraineRussiaWar', 'UkraineWar', 'war', 'UkraineUnderAttack', 'Russia']",1,1,Twitter Web App,1.4920295160504033e+18,the artwork ukraine blowing up the tank ukraine ukrainerussiawar ukrainewar war ukraineunderattack russia ukrainian russian donbas mariupol ukraine
167,Brazil,1517839452936097792,2022-04-23 12:15:00+00:00,"383. 'Skull Heart War Flag' black and white gouache painting by James McCormack, Artist #BuyIntoArt #war #flag #skull #heart #warflag #red #black #white #symbol https://t.co/NULTShUHzg https://t.co/LpzS8E4j2J",,,,,"['BuyIntoArt', 'war', 'flag']",25,24,TweetDeck,30901453.0,383 'skull heart war flag black and white gouache painting by james mccormack artist buyintoart war flag skull heart warflag red black white symbol
168,"Bremen, Deutschland",1517763983968714753,2022-04-23 07:15:07+00:00,"Rosjanie w okolicach Charkowa wpadli na precyzyjnie przygotowana zasadzkę oddziału sił specjalnych Alfa.
#Ukraine  #wojna #rosja #ukraina #rosjaukraina #WojnaWUkrainie #WarinUkraine #war #russia https://t.co/TDRdHjvlYT",,,,,['Ukraine'],9,51,Twitter for Android,1181982529.0,rosjanie w okolicach charkowa wpadli na precyzyjnie przygotowana zasadzkę oddziału sił specjalnych alfa ukraine wojna rosja ukraina rosjaukraina wojnawukrainie warinukraine war russia
169,"Веру, будзе жыць заўсёды! ",1517949119528058881,2022-04-23 19:30:46+00:00,"Россия /Московия со дня полномасштабного вторжения в Украину потеряла более 331 единиц авиации  
- 177 +1 самолетов🔥
- 154 +1 вертолетов🔥
#Ukraine #UkraineRussianWar #UkraineWar #War https://t.co/qXJCAkIc5V",,,,,,20,57,Twitter Web App,9.840463869026836e+17,россия /московия со дня полномасштабного вторжения в украину потеряла более 331 единиц авиации 177 +1 самолетов🔥 154 +1 вертолетов🔥 ukraine ukrainerussianwar ukrainewar war
170,6 круг по Данте,1517963668725583873,2022-04-23 20:28:35+00:00,"Consequences of a missile strike in Odessa.

People were preparing for Easter, children were helping their parents, and many people were looking forward to tomorrow's holy day.
And the lives of five of these people were taken by blood-soaked russia. That's unforgivable.
#war https://t.co/LMDYandRPM",,,,,,35,98,Twitter for iPhone,867698948.0,consequences of missile strike odessa people were preparing for easter children were helping their parents and many people were looking forward to tomorrow 's holy day and the lives of five of these people were taken by blood-soaked russia that 's unforgivable war
